,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1154,0.05,0.56,1.0,0.0,0.02,0.07,0.52,0.54,0.41,0.45,0.07,1.0,0.15,0.33,0.13,0.17,0.62,0.97,0.52,0.16,0.13,0.21,0.21,0.11,0.21,0.13,0.14,0.09,0.67,0.46,0.67,0.1,0.86,0.25,0.4,0.69,0.53,0.21,0.73,0.81,0.65,0.71,0.67,0.0,0.0,0.12,0.0,0.6,0.54,0.14,1.0,0.01,0.17,0.21,0.33,0.33,0.02,0.03,0.04,0.03,0.87,0.06,0.56,0.48,0.54,0.55,0.53,0.42,0.27,0.42,0.5,0.1,0.5,0.42,1.0,0.77,0.1,0.5,0.41,0.04,0.04,0.04,0.1,0.21,0.26,0.25,0.66,0.4,0.96,0.07,0.0,0.06,0.79,0.7,0.86,0.79,0.07064937134685606,0.21735028391712505,0.9226952910326551,0.24807817289651593,0.08693349380971091,0.23903998319075287,0.31999578822146024,0.21757978594315716,0.5444043247764642,0.7477309935992076,0.23568672165131888,0.11968951577595811,0.0900446770096635,0.2519257923147151,0.06363996737047899,0.5699900772767671,0.33807798724150157,0.01,0.72,0.72,0.1169547337922845,0.0816026844006196,0.6693212186508732,0.3953707482401002,0.0,0.19809668834312394,1.0
1155,0.02,0.52,0.06,0.84,0.14,0.2,0.39,0.43,0.23,0.2,0.0,0.0,0.57,0.81,0.14,0.65,0.23,0.06,0.4,0.54,0.47,0.47,0.4,0.16,0.39,0.32,0.42,0.01,0.08,0.1,0.14,0.54,0.15,0.67,0.91,0.31,0.25,0.64,0.38,0.21,0.33,0.36,0.53,0.86,0.86,0.91,0.9,0.44,0.38,0.0,0.03,0.01,0.73,0.61,0.57,0.58,0.27,0.2,0.17,0.16,0.81,0.07,0.18,0.19,0.56,0.61,0.46,0.63,0.14,0.33,0.5,0.04,0.62,0.6,0.34,0.35,0.67,0.22,0.16,0.14,0.15,0.16,0.3,0.3,0.32,0.3,0.09,0.18,0.19,0.0,0.0,0.15,0.61,0.46,0.62,0.69,0.06902832607662199,0.21745429465277527,0.9243422412326296,0.24221915296542748,0.09782988863401126,0.22217430518399758,0.3442190491044809,0.21746270916003654,0.7030114927785632,0.7278769983483455,0.23358671861757316,0.13058431240224358,0.1121064416175184,0.25995964245458625,0.07807694223487449,0.5417319910623837,0.30510623639267886,0.04,0.14,0.0,0.15235178434006807,0.07089160139945454,0.6940102255147138,0.4597091605165806,0.0,0.19660720321811292,0.03
1156,0.1,0.34,0.15,0.79,0.25,0.02,0.4,0.46,0.29,0.48,0.12,1.0,0.2,0.52,0.26,0.38,0.51,0.24,0.34,0.24,0.27,0.28,0.19,0.17,0.21,0.25,0.27,0.09,0.36,0.33,0.46,0.26,0.33,0.48,0.65,0.35,0.61,0.35,0.65,0.28,0.62,0.66,0.42,0.62,0.63,0.66,0.67,0.58,0.54,0.03,0.16,0.02,0.37,0.48,0.63,0.84,0.11,0.12,0.15,0.18,0.91,0.09,0.19,0.17,0.35,0.41,0.3,0.53,0.15,0.59,0.0,0.18,0.57,0.5,0.09,0.41,0.52,0.6,0.23,0.07,0.07,0.09,0.14,0.15,0.16,0.15,0.34,0.2,0.35,0.01,0.01,0.12,0.58,0.48,0.6,0.53,0.0676273872385097,0.21749036969991709,0.9251920149866093,0.24560592116687893,0.10431947646550399,0.20873934374597736,0.3376341187002868,0.2175269883615573,0.698707928492907,0.7243081417633521,0.2192551294215387,0.14044067807367552,0.09360814917109778,0.2675386707969533,0.06348734954895396,0.5684778766998058,0.31825352623500985,0.13,0.13,0.0,0.1979231293173229,0.07868873740960976,0.6811293849650355,0.538916084987761,0.0,0.19001066589116425,0.29
1157,0.04,0.14,0.01,0.87,0.07,0.28,0.17,0.23,0.14,1.0,0.06,1.0,0.14,0.0,0.13,0.55,1.0,0.52,1.0,0.18,0.24,0.25,0.22,0.24,0.18,0.21,0.26,0.04,0.37,0.39,0.57,0.13,0.66,0.0,0.24,0.4,0.45,0.28,0.56,0.13,0.54,0.58,0.12,0.38,0.4,0.38,0.4,0.22,0.2,0.02,0.21,0.02,0.39,0.48,0.48,0.49,0.27,0.3,0.27,0.25,0.77,0.22,0.15,0.12,0.14,0.04,0.36,0.46,0.22,0.97,0.0,0.12,0.51,0.54,0.05,0.31,0.77,0.21,0.1,0.2,0.19,0.19,0.37,0.38,0.43,0.38,0.78,0.73,0.18,0.03,0.0,0.29,0.28,0.27,0.41,0.65,0.0707039854026468,0.21743923035603868,0.9242275228968059,0.24798409572072505,0.09210093475221998,0.21609459953896498,0.3438646434467735,0.21757231240499772,0.7242029633818949,0.7180631592221477,0.23477090102014156,0.13721723084525508,0.1494716375369434,0.2528359272953305,0.07638465035882232,0.5882673896380218,0.3388096219086407,0.05,0.17,0.02,0.18157924449391832,0.0712104319548799,0.7047476312655692,0.43430196507666163,0.0,0.20542827822224774,0.38
1158,0.0,0.46,0.01,0.97,0.09,0.04,0.4,0.26,0.2,0.49,0.02,1.0,1.0,0.55,1.0,0.88,0.42,0.09,0.46,1.0,1.0,1.0,1.0,0.81,0.71,0.24,1.0,0.0,0.07,0.04,0.04,0.97,0.16,0.38,0.2,0.64,0.04,1.0,0.24,0.21,0.2,0.22,0.37,0.97,0.95,0.97,0.91,0.25,0.0,0.0,0.02,0.0,0.45,0.45,0.51,0.46,0.19,0.17,0.17,0.15,0.89,0.06,0.16,0.19,0.51,0.48,0.45,0.99,0.01,0.0,1.0,0.02,0.63,0.99,0.09,0.47,0.67,0.0,0.0,0.85,1.0,1.0,0.78,1.0,1.0,1.0,0.46,0.44,0.22,0.0,0.0,0.18,0.13,0.73,0.76,0.55,0.06970108845896904,0.21743261827875096,0.9234877949339664,0.24419334350514077,0.09195186341266691,0.23085347886631788,0.3238482240837998,0.21750626141564847,0.6442647442186821,0.7174937514839442,0.21893504529013663,0.13140261967983657,0.13005043675738703,0.25925538216346383,0.07103511920639766,0.5547646636864895,0.3080610700563641,0.04,0.06,0.03,0.14683791385762687,0.0768836197092948,0.6876494391989353,0.4486736597439137,0.0,0.1831431719494408,0.06
1159,0.58,0.4,0.86,0.0,0.91,0.26,0.36,0.48,0.31,0.37,0.59,1.0,0.26,0.41,0.19,0.36,0.39,0.88,0.42,0.26,0.33,0.61,0.29,0.23,0.24,0.25,0.3,0.63,0.5,0.41,0.44,0.43,0.63,0.4,0.22,0.58,0.34,0.52,0.73,0.72,0.78,0.79,0.6,0.18,0.23,0.29,0.23,0.36,0.33,0.61,0.84,0.49,0.45,0.53,0.63,0.71,0.62,0.64,0.69,0.72,0.53,0.56,0.58,0.42,0.41,0.48,0.42,0.27,0.56,0.79,0.0,0.54,0.74,0.27,0.8,0.4,0.17,0.29,0.49,0.33,0.45,0.6,0.4,0.44,0.53,0.43,0.74,0.71,0.37,0.25,0.69,0.59,0.43,0.49,0.68,0.69,0.12,0.15,0.87,0.17,0.58,0.58,1,0.15,0.49,0.29,0.64,0.28,1,0.78,0.08,0.64,0.42,0.16,0.56,1.0,0.26,0.28,0.66,1,0.38,0.31,1.0
1160,0.01,0.84,0.01,0.38,0.37,1.0,0.57,0.63,0.46,0.35,0.0,0.0,0.21,0.54,0.77,0.31,0.48,0.71,0.33,0.17,0.12,0.17,0.08,0.06,0.27,0.16,0.2,0.03,0.59,1.0,0.82,0.15,1.0,0.35,0.22,0.33,0.45,0.21,0.24,0.52,0.37,0.31,0.86,0.59,0.55,0.52,0.58,0.48,0.46,0.02,0.45,0.03,0.59,0.67,0.65,0.64,1.0,1.0,1.0,0.93,0.09,1.0,0.93,0.96,0.88,0.76,0.99,0.42,0.95,0.59,0.0,0.01,0.9,0.48,0.16,0.4,0.65,0.41,0.34,0.16,0.14,0.14,0.26,0.29,0.29,0.3,0.65,0.51,0.12,0.0,0.0,0.85,0.49,0.43,0.67,0.71,0.07267835335761375,0.21744872316784858,0.9248676001907485,0.24614268079635482,0.09269554717484482,0.2068239034334105,0.34209972161999014,0.21748794667676863,0.6925808365615546,0.7428440147522309,0.22295427737283094,0.13972595748301345,0.14206458676162628,0.26248308814367566,0.07975618372299308,0.558220418325779,0.33893737328427753,0.01,0.34,0.05,0.16535920136603807,0.06940919002682215,0.7126598993869103,0.3475741569860169,0.0,0.19897430512820966,0.3
1161,0.0,0.26,0.01,0.95,0.09,0.08,0.28,0.32,0.19,0.64,0.0,0.0,0.35,0.21,0.44,0.57,0.63,0.48,0.72,0.42,0.45,0.43,0.42,0.31,0.33,0.1,0.43,0.01,0.21,0.17,0.24,0.42,0.22,0.39,0.2,0.5,0.19,0.55,0.68,0.25,0.73,0.74,0.29,0.57,0.63,0.77,0.61,0.41,0.6,0.0,0.16,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.9,0.09,0.11,0.1,0.27,0.36,0.22,0.47,0.11,0.58,0.0,0.01,0.86,0.44,0.12,0.11,0.65,0.06,0.36,0.38,0.42,0.47,0.41,0.43,0.51,0.43,0.79,0.63,0.22,0.0,0.0,0.13,0.6,0.35,0.48,0.83,0.07050101013962878,0.21746508919639315,0.9250229266243378,0.24473742492866532,0.0911293769057747,0.21928281426283294,0.35513328069598654,0.21755764746272055,0.7069599995874959,0.7391219374603883,0.2001339089905223,0.12391164213760257,0.12218261475237935,0.26071322601806346,0.0820237381889959,0.5182734490561484,0.32261677374503595,0.02,0.14,0.02,0.1491616713518607,0.07468049311283416,0.7194174927029715,0.4500605008706854,0.0,0.21499878203613468,0.16
1162,0.01,0.36,0.01,0.89,0.22,0.17,0.31,0.32,0.18,0.67,0.0,0.0,0.38,0.33,0.46,0.62,0.69,0.33,0.77,0.39,0.39,0.38,0.38,0.23,0.38,0.26,0.37,0.01,0.21,0.14,0.26,0.3,0.3,0.4,0.15,0.33,0.24,0.42,0.45,0.23,0.53,0.52,0.37,0.69,0.7,0.71,0.63,0.55,0.58,0.0,0.15,0.01,0.16,0.26,0.31,0.3,0.07,0.1,0.11,0.1,0.84,0.12,0.19,0.18,0.39,0.37,0.45,0.61,0.18,0.47,0.5,0.02,0.79,0.62,0.02,0.36,0.71,0.05,0.22,0.51,0.54,0.59,0.5,0.48,0.59,0.46,0.8,0.84,0.08,0.0,0.0,0.18,0.56,0.45,0.56,0.83,0.07001656659933203,0.21749166304904266,0.9247128465579664,0.24610446789532509,0.0943225537285235,0.2154814455478242,0.3300301878102223,0.21747030301739462,0.7015675371625799,0.7313602494589921,0.23712110379811685,0.1426632976751606,0.14246716637453918,0.2559581816825991,0.07990630324839249,0.5840795938461969,0.31259410289157497,0.01,0.21,0.04,0.15295191053053414,0.0779512443853916,0.7082264271459657,0.455260388630126,0.0,0.19171728296909002,0.29
1163,0.04,0.72,0.01,0.97,0.09,0.01,0.54,0.48,0.32,0.19,0.05,0.98,0.78,0.85,0.29,0.82,0.25,0.07,0.36,0.72,0.59,0.57,0.46,1.0,0.45,0.54,0.52,0.0,0.02,0.09,0.12,0.6,0.11,0.7,0.35,0.45,0.14,0.64,0.07,0.38,0.14,0.11,0.74,0.95,0.95,0.92,0.88,0.31,0.38,0.0,0.04,0.01,0.12,0.1,0.17,0.16,0.05,0.03,0.05,0.04,0.88,0.04,0.32,0.36,0.78,0.79,0.29,0.96,0.01,0.13,1.0,0.02,0.89,0.93,0.04,0.35,0.77,0.0,0.06,0.51,0.51,0.48,0.84,0.84,1.0,0.99,0.82,0.51,0.29,0.0,0.0,0.15,0.77,0.73,0.7,0.75,0.06816092839642783,0.21744747704391942,0.9232346310521958,0.24347762710858004,0.10287444512905684,0.20885679380503588,0.35951258120768886,0.21754287106981715,0.6897896084491375,0.7217784474022378,0.2113046333430971,0.12987747622855944,0.09898735610295305,0.25784535182582313,0.07503830533343732,0.5673560806958529,0.3420075782371557,0.07,0.11,0.2,0.16051317117696962,0.07481882858878251,0.7227485906476151,0.47943134252270847,0.0,0.19191560521619971,0.02
1164,0.2,0.46,0.76,0.36,0.11,0.03,0.47,0.59,0.42,0.3,0.21,1.0,0.31,0.67,0.15,0.39,0.33,0.26,0.65,0.3,0.27,0.32,0.27,0.25,0.27,0.24,0.41,0.13,0.28,0.23,0.34,0.3,0.35,0.57,0.42,0.4,0.34,0.37,0.57,0.44,0.55,0.58,0.45,0.55,0.54,0.58,0.55,0.51,0.58,0.09,0.37,0.03,0.27,0.36,0.4,0.43,0.05,0.06,0.06,0.06,0.93,0.04,0.18,0.17,0.45,0.45,0.46,0.5,0.12,0.44,0.5,0.21,0.71,0.5,0.09,0.33,0.56,0.31,0.16,0.17,0.16,0.15,0.31,0.32,0.35,0.34,0.48,0.53,0.43,0.01,0.0,0.08,0.45,0.44,0.41,0.36,0.03,0.12,0.96,0.15,0.06,0.17,0.42,0.12,0.46,0.73,0.42,0,0,0.29,0.07,0.5,0.09,0.15,0.22,0.13,0.17,0.04,0.74,0.5,0.91,0.14,0.19
1165,0.03,0.42,0.05,0.56,0.56,0.45,0.37,0.43,0.26,0.43,0.05,0.99,0.19,0.34,0.4,0.27,0.51,0.94,0.53,0.21,0.22,0.26,0.21,0.17,0.16,0.24,0.29,0.05,0.49,0.48,0.59,0.12,0.62,0.32,0.19,0.25,0.58,0.22,0.89,0.42,0.83,0.89,0.54,0.39,0.43,0.49,0.41,0.29,0.22,0.03,0.39,0.03,0.74,0.69,0.66,0.68,0.86,0.7,0.61,0.57,0.57,0.5,0.47,0.39,0.45,0.34,0.6,0.38,0.52,0.69,0.0,0.03,0.81,0.46,0.28,0.35,0.44,0.44,0.82,0.19,0.18,0.19,0.26,0.3,0.33,0.29,0.76,0.45,0.21,0.01,0.0,0.49,0.55,0.49,0.41,0.69,0.07039010989041491,0.21752083393181787,0.9256362440183968,0.24585272878800662,0.09546725551273018,0.20954980935894663,0.3308540286938384,0.2174758529338246,0.6745181477199963,0.7105625103427055,0.2224400052825621,0.1415354179111994,0.18155184998908644,0.2566417687908338,0.07465196263892704,0.5702245730461809,0.3350714975534074,0.06,0.11,0.08,0.1666482035275444,0.07839341838110622,0.7256884643024398,0.5126208436137086,0.0,0.1992639339645527,0.38
1166,0.0,0.36,0.48,0.62,0.01,0.0,0.42,0.42,0.27,0.58,0.0,0.0,0.14,0.27,0.34,0.28,0.69,0.47,0.44,0.19,0.19,0.24,0.15,0.13,0.0,0,0.43,0.02,0.52,0.48,0.6,0.27,0.27,0.37,0.73,0.4,0.72,0.43,0.44,0.28,0.57,0.54,0.45,0.52,0.49,0.66,0.56,0.55,0.52,0.01,0.2,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.01,0.98,0.03,0.24,0.22,0.4,0.42,0.38,0.55,0.17,0.51,0.5,0.02,0.67,0.55,0.19,0.7,0.46,0.62,0.54,0.07,0.08,0.09,0.02,0.05,0.08,0.07,0.53,0.27,0.28,0.0,0.0,0.01,0.88,0.62,0.78,0.82,0.07096939038376197,0.21754194222450268,0.9249200191879265,0.24621198967220823,0.09815390508985705,0.21504475819049124,0.33541106604790083,0.2174821433718539,0.6788547483672842,0.7193680977297799,0.2227458405775238,0.13080455146454506,0.10155236177647294,0.2609195631396936,0.08983110399384481,0.5429787614634421,0.2903703898088148,0.05,0.06,0.0,0.19005871638736263,0.075020532473187,0.7114038951021281,0.4889999937745517,0.0,0.2044484487654293,0.31
1167,0.0,0.15,0.0,0.99,0.03,0.04,0.11,0.15,0.09,0.98,0.02,1.0,0.48,0.17,0.09,0.78,0.87,0.1,0.59,0.58,0.81,0.79,0.29,0.0,0.33,0,0.52,0.0,0.12,0.19,0.24,0.44,0.24,0.31,0.16,0.37,0.12,0.54,0.52,0.16,0.38,0.45,0.13,0.84,0.88,1.0,1.0,0.74,0.34,0.0,0.01,0.01,0.12,0.12,0.22,0.26,0.07,0.07,0.11,0.12,0.83,0.09,0.05,0.05,0.17,0.18,0.09,0.86,0.03,0.59,0.0,0.04,0.42,0.83,0.97,0.34,0.54,0.05,0.0,0.43,0.5,0.7,0.5,0.47,0.56,0.46,0.59,0.72,0.32,0.0,0.0,0.27,0.06,0.64,0.74,0.62,0.07220985187844482,0.21740653653026903,0.9266249416708696,0.24422859054766755,0.09194777464197533,0.21976002370885736,0.33454176474923564,0.21757034738077743,0.7433906238607143,0.7408032807350783,0.22964208167313324,0.1314445320638876,0.12893105108668285,0.261597286649036,0.07548215531057495,0.5008183298808812,0.25509375743933504,0.0,0.38,0.05,0.15132555931680422,0.07092307643939563,0.6805619842293884,0.506350978355995,0.0,0.21306661243669692,0.07
1168,0.01,0.35,0.07,0.81,0.02,0.26,0.39,0.43,0.29,0.64,0.0,0.0,0.15,0.24,0.27,0.53,0.7,0.7,0.75,0.19,0.17,0.18,0.13,0.14,0.15,0.19,0.17,0.02,0.49,0.43,0.51,0.15,0.77,0.29,0.61,0.5,0.68,0.19,0.48,0.48,0.49,0.51,0.44,0.42,0.47,0.49,0.43,0.37,0.48,0.01,0.4,0.0,0.16,0.15,0.16,0.22,0.02,0.02,0.02,0.02,0.71,0.19,0.23,0.2,0.38,0.39,0.37,0.59,0.09,0.38,0.5,0.01,0.81,0.58,0.2,0.65,0.0,0.57,0.07,0.06,0.05,0.05,0.15,0.16,0.15,0.16,0.81,0.18,0.58,0.0,0.0,0.06,0.86,0.74,0.86,0.81,0.0678378530319285,0.21741810359793576,0.9236521765371201,0.2482784920932843,0.0955035130420986,0.2032510705019473,0.3371654966496408,0.21751574554823574,0.6596863593688055,0.7352751053442129,0.2351265242224818,0.14671324902271954,0.14589462653216873,0.2569383823760545,0.07337595977399133,0.5620036098065042,0.3395430657228721,0.01,0.26,0.05,0.13905526573780835,0.07928991623649612,0.6913702275440949,0.41475403550325246,0.0,0.19261529386323717,0.11
1169,0.16,0.58,0.41,0.24,1.0,0.2,0.43,0.5,0.33,0.34,0.17,1.0,0.41,0.59,0.19,0.37,0.38,0.52,0.71,0.4,0.31,0.37,0.32,0.2,0.29,0.33,0.39,0.08,0.21,0.23,0.32,0.3,0.41,0.52,0.29,0.4,0.33,0.35,0.56,0.45,0.59,0.59,0.63,0.57,0.56,0.62,0.54,0.56,0.58,0.06,0.28,0.13,0.29,0.35,0.45,0.49,0.37,0.39,0.46,0.45,0.57,0.16,0.5,0.47,0.6,0.62,0.56,0.54,0.42,0.51,0.5,0.13,0.76,0.54,0.15,0.31,0.54,0.18,0.13,0.32,0.34,0.36,0.43,0.47,0.55,0.48,0.59,0.72,0.28,0.03,0.02,0.54,0.44,0.39,0.39,0.62,0.01,0.09,0.97,0.13,0.04,0.14,0.43,0.09,0.62,0.48,0.39,0.28,1,0.55,0.05,0.36,0.76,0.09,0.3,0.21,0.06,0.03,0.86,0.5,1.0,0.14,0.6
1170,0.0,0.35,0.21,0.83,0.03,0.01,0.45,0.44,0.27,0.56,0.0,0.0,0.06,0.19,0.84,0.26,0.72,1.0,0.37,0.11,0.15,0.16,0.09,0.23,0.83,0,1.0,0.03,0.84,0.83,0.81,0.16,0.62,0.24,0.43,0.52,0.58,0.35,0.58,0.24,0.59,0.61,0.41,0.48,0.44,0.55,0.46,0.27,0.33,0.01,0.29,0.0,0.0,0.23,0.58,0.49,0.0,0.01,0.01,0.01,0.98,0.02,0.2,0.18,0.37,0.33,0.44,0.5,0.16,0.56,0.0,0.01,0.78,0.53,0.45,0.53,0.54,0.73,0.38,0.03,0.03,0.05,0.0,0.04,0.03,0.04,0.58,0.13,0.29,0.0,0.0,0.0,0.67,0.6,0.77,0.75,0.06840787864057808,0.21743811660963097,0.9241490023654286,0.24390254401655517,0.10140052471639184,0.22723114875687275,0.335137879408696,0.21753613720060852,0.6836895504580959,0.7321572487236958,0.21055432723631415,0.12331341564690378,0.13139942452916742,0.26605183188421194,0.06764540613895381,0.5406971565922064,0.3255962660705969,0.02,0.14,0.02,0.17123369453586743,0.07656085694141575,0.7167350984459031,0.431096935556181,0.0,0.1952927525624498,0.54
1171,0.12,1.0,0.03,0.11,0.1,1.0,0.62,0.69,0.49,0.21,0.14,1.0,0.26,0.62,0.24,0.17,0.35,0.59,0.3,0.22,0.11,0.15,0.25,0.15,0.24,0.22,0.26,0.14,0.46,1.0,1.0,0.06,0.74,0.42,0.85,0.08,0.99,0.07,0.3,0.65,0.46,0.4,1.0,0.58,0.54,0.57,0.62,0.29,0.15,0.11,0.6,0.28,0.37,0.43,0.47,0.55,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34,1.0,0.91,0.0,0.03,0.94,0.36,0.09,0.2,0.25,0.29,0.45,0.42,0.41,0.37,0.49,0.47,0.53,0.44,0.7,0.89,0.21,0.01,0.0,1.0,0.35,0.45,0.82,0.69,0.07164701189467156,0.2174953111159128,0.9255855301255095,0.24709244491991675,0.11484431442887154,0.2222657282345058,0.3578370517532774,0.21753858417521843,0.584108230205681,0.7366240303122205,0.22116812618244927,0.14546627722597072,0.09180400611812166,0.2589740786643254,0.062369321064060144,0.5374105317932203,0.3380329726453647,0.02,0.98,0.45,0.14782572901555974,0.08701691698742904,0.6992949567093397,0.3502341998316923,0.0,0.20107526733753636,0.45
1172,0.01,0.09,0.02,0.89,0.23,0.13,0.07,0.71,0.27,0.15,0.03,1.0,0.71,0.82,0.18,0.61,0.07,0.07,0.15,0.75,0.98,0.98,0.73,0.42,0.52,0.66,0.92,0.01,0.13,0.02,0.04,0.91,0.04,0.98,0.51,0.34,0.09,0.92,0.76,0.97,0.63,0.71,0.14,0.55,0.62,0.84,0.32,0.65,0.7,0.0,0.17,0.01,0.4,0.44,0.43,0.43,0.23,0.22,0.2,0.18,0.84,0.06,0.05,0.02,0.11,0.21,0.12,0.28,0.1,0.81,0.0,0.03,0.8,0.26,0.03,0.22,0.44,0.03,0.22,1.0,1.0,1.0,0.89,0.9,1.0,0.86,0.32,0.75,0.18,0.0,0.0,0.24,0.37,0.25,0.46,0.34,0.06931772765884843,0.21748331707196045,0.9257585201243901,0.24665971002877318,0.08989418700677082,0.22368046974068728,0.33800188837087003,0.21748859620698083,0.7162643952186597,0.7087417047373008,0.2219400896766753,0.15130779220132853,0.09429272988584118,0.25426249638050363,0.06154293782186787,0.6102895430061945,0.27664710030630457,0.0,1.0,0.06,0.16143341484998405,0.076925486110478,0.7021007253561483,0.4197644481998776,0.0,0.18773130752040065,0.22
1173,0.0,0.59,0.06,0.87,0.33,0.01,0.39,0.38,0.24,0.31,0.02,0.97,0.74,0.78,0.24,0.83,0.28,0.06,0.37,0.71,0.57,0.56,0.52,0.76,0.47,0.43,0.57,0.0,0.02,0.13,0.19,0.67,0.06,0.73,0.74,0.42,0.27,0.68,0.23,0.34,0.2,0.22,0.6,0.93,0.94,0.98,0.82,0.48,0.62,0.0,0.07,0.0,0.24,0.33,0.45,0.49,0.1,0.12,0.15,0.15,0.88,0.1,0.24,0.26,0.62,0.69,0.26,0.84,0.03,0.23,0.5,0.01,0.82,0.78,0.0,0.48,0.73,0.04,0.3,0.44,0.46,0.48,0.67,0.64,0.76,0.71,0.38,0.51,0.42,0.0,0.0,0.17,0.75,0.62,0.67,0.66,0.06991183947654718,0.21743881724814942,0.924594252510931,0.2484495642932641,0.09471366068526754,0.21980155833384793,0.34476612291390785,0.21744967348766808,0.6224091310949138,0.7262979123770087,0.21342641102697432,0.13986519433396788,0.09673088475795827,0.2620515706837025,0.08345324146257797,0.5716934399591284,0.3299523834343092,0.02,0.12,0.19,0.14316971413064822,0.07535442660698116,0.7032080099043545,0.40446395995851353,0.0,0.19745802066958082,0.02
1174,0.02,0.51,0.02,0.96,0.1,0.02,0.4,0.36,0.23,0.31,0.0,0.0,0.87,0.77,0.27,0.89,0.29,0.07,0.53,0.87,0.8,0.78,0.65,0.35,0.49,0.36,0.8,0.0,0.02,0.09,0.06,0.92,0.1,0.69,0.32,0.58,0.05,0.9,0.2,0.31,0.24,0.23,0.49,0.92,0.94,0.94,0.74,0.33,0.49,0.0,0.04,0.01,0.21,0.18,0.27,0.3,0.09,0.07,0.1,0.1,0.91,0.02,0.12,0.14,0.55,0.58,0.3,0.85,0.02,0.23,0.5,0.01,0.9,0.81,0.09,0.61,0.63,0.0,0.09,0.6,0.62,0.62,0.65,0.66,0.8,0.7,0.45,0.42,0.32,0.0,0.0,0.18,0.39,0.71,0.72,0.61,0.07048031074571809,0.2174604312718824,0.9248776502115009,0.2437953998910204,0.09984557924282865,0.21495998453786244,0.3508042714525651,0.21755647524384122,0.7020193314005942,0.7187484910745903,0.21506864789161056,0.11672273788701824,0.11100541593305209,0.26259730394694075,0.08142394794355039,0.5434305567484511,0.2880622737532408,0.1,0.05,0.15,0.17111069308570662,0.07815113215482254,0.7078985760347737,0.44353773165825267,0.0,0.2019753344286185,0.0
